Year,Player,Pos,Age,Tm,G,GS,PTS,Minutes Played,PER,TS%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016,Marcus Smart,SG,20,BOS,79,24,802,2399,12,0.486,3.7,10.5,7.1,22,2.6,1.2,15.6,18.8,0.5,2.7,3.2,0.064,-1.1,0.9,-0.3,1,269,749,0.359,94,332,0.283,175,417,0.42,0.422,203,250,0.812,78,228,266,397,140,39,159,192,835
2016,Ish Smith,PG,26,DET,81,32,728,1955,14.7,0.477,1.1,12.4,6.6,32.5,1.6,1.4,12.4,20.5,0.9,2.2,3.1,0.076,-1.2,0.4,-0.8,0.6,329,749,0.439,28,105,0.267,301,644,0.467,0.458,72,102,0.706,21,214,204,456,68,38,112,127,758
2016,J.R. Smith,SG,29,CLE,41,35,337,1187,8.1,0.484,1.6,8.6,5.2,7.3,1.7,0.7,6.7,14.6,0.1,0.8,0.8,0.034,-0.5,-0.7,-1.3,0.2,123,356,0.346,95,271,0.351,28,85,0.329,0.479,10,15,0.667,17,96,98,68,45,13,26,77,351
2016,Jason Smith,C,28,WAS,74,3,403,1068,13.6,0.598,6.8,20.4,13.6,5,1,4.3,14.2,16.7,1,1.3,2.3,0.103,-2,0.6,-1.3,0.2,174,329,0.529,37,78,0.474,137,251,0.546,0.585,35,51,0.686,64,194,224,40,24,63,58,168,420
2016,Tony Snell,SG,23,MIL,80,80,656,2336,9.7,0.603,1.1,11.1,6.2,5.9,1.2,0.5,8.8,12.1,2.1,1.3,3.4,0.071,0.2,-1.1,-0.8,0.7,246,541,0.455,144,355,0.406,102,186,0.548,0.588,47,58,0.81,22,226,216,105,60,16,55,125,683
2016,Marreese Speights,C,27,LAC,82,2,683,1286,17.6,0.584,7.9,24.1,16.2,8.1,0.9,2.6,10.2,23.6,2.5,1.7,4.2,0.156,1.5,-0.8,0.7,0.9,244,548,0.445,103,277,0.372,141,271,0.52,0.539,120,137,0.876,88,285,325,72,26,47,69,229,711
2016,Tiago Splitter,C,30,PHI,8,0,37,76,15,0.544,11.6,20.3,15.9,8.9,0.6,1,14.3,23.9,0.1,0.1,0.1,0.072,-2.6,-2.4,-5,-0.1,14,31,0.452,2,6,0.333,12,25,0.48,0.484,9,11,0.818,8,14,19,4,1,1,6,8,39
2016,Nik Stauskas,SG,21,PHI,80,27,726,2188,9,0.54,1.1,10.3,5.7,12.9,1,1.2,15.5,16.4,0.1,1.4,1.4,0.031,-1.7,-0.7,-2.4,-0.2,251,634,0.396,132,359,0.368,119,275,0.433,0.5,122,150,0.813,21,205,197,205,50,36,128,144,756
2016,Lance Stephenson,SG,24,TOT,18,0,117,361,9.6,0.485,1.2,14.8,8,24.8,0.7,0.7,17.1,18.7,-0.2,0.2,0.1,0.009,-3.9,-1.5,-5.4,-0.3,54,120,0.45,6,20,0.3,48,100,0.48,0.475,8,13,0.615,4,48,45,64,6,3,26,32,122
2016,Lance Stephenson,SG,24,NOP,6,0,56,162,10.3,0.496,1.9,9.8,5.9,27.7,0.6,0.5,15.8,19,0,0.1,0.1,0.028,-3,-1.9,-4.8,-0.1,26,55,0.473,1,10,0.1,25,45,0.556,0.482,5,8,0.625,3,15,16,32,2,1,11,18,58
2016,Lance Stephenson,SG,24,MIN,6,0,20,67,6.6,0.48,0,17.7,8.7,11.2,0,0,15.5,17.1,-0.1,0,-0.1,-0.045,-6.1,-3.1,-9.3,-0.1,10,21,0.476,0,2,0,10,19,0.526,0.476,1,2,0.5,0,10,9,5,0,0,4,2,21
2016,Lance Stephenson,SG,24,IND,6,0,41,132,10.3,0.474,0.9,19.3,10.2,28.1,1.1,1.3,19.5,19.1,-0.1,0.1,0,0.012,-4,-0.2,-4.2,-0.1,18,44,0.409,5,8,0.625,13,36,0.361,0.466,2,3,0.667,1,23,21,27,3,2,11,12,43
2016,Jarnell Stokes,C,21,DEN,2,0,3,7,31.5,0.798,15.9,15.6,15.8,40.1,7,0,0,11.4,0.1,0,0.1,0.48,11.8,3.6,15.4,0,1,1,1,0,0,0,1,1,1,1,1,2,0.5,1,1,2,2,1,0,0,3,3
2016,Diamond Stone,C,17,LAC,7,0,10,24,-1.2,0.339,4.8,22.7,14,0,0,3.4,11.9,31.3,-0.1,0,-0.1,-0.211,-17.3,-6.9,-24.1,-0.1,3,13,0.231,0,0,0,3,13,0.231,0.231,4,4,1,1,5,5,0,0,1,2,5,10
2016,Rodney Stuckey,PG,28,IND,39,0,270,696,9.5,0.483,1,12.4,6.8,17.7,1.2,0,15.4,22.2,-0.5,0.4,-0.1,-0.006,-3.8,-2.2,-6,-0.7,91,244,0.373,19,60,0.317,72,184,0.391,0.412,80,107,0.748,6,78,73,92,18,0,53,44,281
2016,Jared Sullinger,PF,22,TOR,11,1,36,118,5.6,0.359,9.6,16.3,12.9,3.7,1.7,0.7,7.2,21,-0.2,0.1,-0.1,-0.04,-5.2,-2.6,-7.8,-0.2,15,48,0.313,3,18,0.167,12,30,0.4,0.344,4,8,0.5,10,17,23,3,4,1,4,17,37
2016,Edy Tavares,C,22,TOT,2,0,8,28,21.3,0.633,16.3,26.7,21.6,5.1,0,17.3,24,13.2,0,0.1,0.1,0.15,-3.8,7.7,3.9,0,4,5,0.8,0,0,0,4,5,0.8,0.8,0,3,0,4,7,10,1,0,7,2,3,8
2016,Edy Tavares,C,22,ATL,1,0,2,4,13.1,0.532,0,27.1,13.7,0,0,0,0,20.5,0,0,0,-0.047,-8.1,-7,-15.1,0,1,1,1,0,0,0,1,1,1,1,0,2,0,0,1,1,0,0,0,0,0,2
2016,Edy Tavares,C,22,CLE,1,0,6,24,22.6,0.676,19,26.7,23,6,0,20.2,31.1,12,0,0.1,0.1,0.183,-3.1,10.1,7,0.1,3,4,0.75,0,0,0,3,4,0.75,0.75,0,1,0,4,6,9,1,0,7,2,3,6
2016,Isaiah Taylor,PG,20,HOU,4,0,3,52,0.3,0.19,2.1,4.2,3.1,7.1,0.9,1.6,0,6.4,-0.1,0,0,-0.028,-6.4,-0.1,-6.6,-0.1,1,7,0.143,0,2,0,1,5,0.2,0.143,1,2,0.5,1,2,3,3,1,1,0,6,3
2016,Jeff Teague,PG,26,IND,82,82,1204,2657,19.2,0.574,1.4,12.4,7,36.4,1.9,1.1,16.5,22.1,5.7,2.4,8.1,0.146,2.4,-0.6,1.9,2.6,402,909,0.442,90,252,0.357,312,657,0.475,0.492,360,415,0.867,33,298,288,697,112,36,216,165,1254
2016,Mirza Teletovic,PF,29,MIL,70,2,433,1133,8.8,0.515,1.1,15.4,8.3,6.4,0.5,1,7.8,19.1,-0.1,0.7,0.6,0.025,-1.5,-3.4,-4.9,-0.8,156,418,0.373,104,305,0.341,52,113,0.46,0.498,35,45,0.778,11,151,141,52,13,15,37,109,451
2016,Garrett Temple,SG,28,SAC,65,21,486,1728,11.2,0.545,2.2,10,6.1,14.5,2.5,1.5,14.4,14.2,0.9,1.3,2.2,0.062,-0.3,0.6,0.3,1,183,432,0.424,82,220,0.373,101,212,0.476,0.519,58,74,0.784,32,151,159,184,94,32,78,141,506
2016,Jason Terry,SG,37,MIL,74,0,295,1365,9,0.6,1.3,7.7,4.5,9.9,1.7,1.3,12.3,9.8,1.2,0.9,2.1,0.075,-0.5,-0.6,-1.1,0.3,105,243,0.432,73,171,0.427,32,72,0.444,0.582,24,29,0.828,15,91,92,107,50,23,36,95,307
2016,Isaiah Thomas,PG,25,BOS,76,76,2111,2569,26.5,0.625,1.9,7,4.4,32.6,1.4,0.4,10.7,34,10.9,1.6,12.6,0.235,8.8,-3.3,5.5,4.8,682,1473,0.463,245,646,0.379,437,827,0.528,0.546,590,649,0.909,43,162,178,489,78,15,210,167,2199
2016,Lance Thomas,PF,26,NYK,46,15,264,968,8.4,0.516,3.6,12.3,7.9,5,1.1,0.4,8.6,13.1,0.6,0.4,0.9,0.046,-2.1,-1.6,-3.7,-0.4,97,244,0.398,38,85,0.447,59,159,0.371,0.475,43,51,0.843,32,110,124,38,24,6,25,85,275
2016,Hollis Thompson,SG,23,TOT,40,9,197,752,7.9,0.482,2.8,13.4,8,6.8,1.3,0.6,4.9,13,0.1,0.6,0.7,0.047,-2.8,-0.5,-3.3,-0.2,77,200,0.385,32,95,0.337,45,105,0.429,0.465,19,29,0.655,19,92,97,38,22,7,11,69,205
2016,Hollis Thompson,SG,23,PHI,31,1,164,561,9,0.51,2.9,13.4,8.1,7,1.2,0.8,5.1,13.7,0.3,0.4,0.7,0.06,-2.3,-0.8,-3,-0.1,66,159,0.415,26,71,0.366,40,88,0.455,0.497,13,20,0.65,15,68,72,28,16,7,9,55,171
2016,Hollis Thompson,SG,23,NOP,9,8,33,191,4.7,0.378,2.2,13.3,7.7,6.3,1.5,0,4.3,10.9,-0.2,0.2,0,0.007,-4.3,0.2,-4.1,-0.1,11,41,0.268,6,24,0.25,5,17,0.294,0.341,6,9,0.667,4,24,24,10,7,0,2,14,34
2016,Klay Thompson,SG,24,GSW,78,78,1672,2649,17.4,0.592,2.2,9.2,5.9,9.3,1.2,1.2,8,26.1,4.2,2.9,7.1,0.128,2.4,-2.1,0.3,1.5,644,1376,0.468,268,647,0.414,376,729,0.516,0.565,186,218,0.853,49,236,248,174,74,46,128,139,1742
2016,Tristan Thompson,C,23,CLE,78,78,605,2336,15.3,0.594,14,19.6,16.9,4.6,0.8,2.9,10.8,11.3,5,2.3,7.3,0.15,0,1.5,1.5,2.1,262,437,0.6,0,3,0,262,434,0.604,0.6,106,213,0.498,287,429,623,84,44,96,64,176,630
2016,Marcus Thornton,SG,27,WAS,33,1,210,575,10.4,0.494,4.3,10.5,7.5,10.1,1.6,0.4,10.1,18.7,0.1,0.4,0.5,0.042,-1.6,-1.5,-3.2,-0.2,84,210,0.4,28,80,0.35,56,130,0.431,0.467,23,27,0.852,22,54,66,45,21,3,25,48,219
2016,Mike Tobey,C,20,CHO,2,0,2,25,-0.1,0.25,8.7,4.4,6.6,5.4,0,0,20,9,0,0,0,-0.07,-7.4,-1.5,-8.9,0,1,4,0.25,0,0,0,1,4,0.25,0.25,0,0,0,2,1,3,1,0,0,1,2,2
2016,Anthony Tolliver,PF,29,SAC,65,9,443,1477,11.1,0.595,4,14.5,9.3,7.7,1.1,1.2,12.6,13.6,1.5,0.8,2.3,0.075,0.2,-0.8,-0.6,0.5,155,351,0.442,90,230,0.391,65,121,0.537,0.57,61,82,0.744,51,188,208,84,37,23,56,109,461
2016,Axel Toupane,SF,22,TOT,4,0,11,47,6.2,0.611,0,2.3,1.1,0,1,1.7,0,8.5,0,0,0.1,0.061,-2.8,-1,-3.8,0,5,9,0.556,1,4,0.25,4,5,0.8,0.611,0,0,0,0,1,1,0,1,1,0,6,11
2016,Axel Toupane,SF,22,MIL,2,0,0,6,-9.9,0,0,0,0,0,0,0,0,7.6,0,0,0,-0.191,-9.2,-3.5,-12.7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016,Axel Toupane,SF,22,NOP,2,0,11,41,8.6,0.688,0,2.6,1.3,0,1.2,2,0,8.6,0.1,0,0.1,0.098,-1.9,-0.6,-2.5,0,5,8,0.625,1,3,0.333,4,5,0.8,0.688,0,0,0,0,1,1,0,1,1,0,5,11
2016,Karl-Anthony Towns,C,19,MIN,82,82,1979,3030,26,0.618,11.2,27.8,19.4,13.2,1,2.9,11.3,27.5,9.9,2.8,12.7,0.201,4.8,0.3,5,5.4,802,1479,0.542,101,275,0.367,701,1204,0.582,0.576,356,428,0.832,296,711,876,240,64,117,212,241,2061
2016,P.J. Tucker,SF,29,TOT,81,21,518,2236,10.5,0.516,5.6,17.8,11.6,6,2.5,0.7,11.2,11.2,1.4,2.2,3.6,0.078,-0.7,1.6,0.9,1.6,199,482,0.413,70,196,0.357,129,286,0.451,0.485,72,93,0.774,117,355,411,108,130,22,66,196,540
2016,P.J. Tucker,SF,29,PHO,57,17,385,1627,10.6,0.517,6.1,17.1,11.5,6.1,2.5,0.7,11.8,11.3,1,1.3,2.4,0.07,-0.6,1.5,0.8,1.2,147,354,0.415,46,136,0.338,101,218,0.463,0.48,61,77,0.792,94,249,298,80,95,16,52,143,401
2016,P.J. Tucker,SF,29,TOR,24,4,133,609,10.4,0.515,4.3,19.6,12,5.9,2.6,0.7,9.4,10.9,0.4,0.9,1.3,0.099,-0.7,1.9,1.1,0.5,52,128,0.406,24,60,0.4,28,68,0.412,0.5,11,16,0.688,23,106,112,28,35,6,14,53,139
2016,Evan Turner,SF,26,POR,65,12,563,1658,11.4,0.491,2.4,14.2,8.3,18.4,1.6,1.2,14.3,18.5,0,1.2,1.2,0.035,-2.5,-0.1,-2.6,-0.3,235,552,0.426,31,118,0.263,204,434,0.47,0.454,85,103,0.825,36,211,215,223,59,27,100,121,586
2016,Myles Turner,C,18,IND,81,81,1126,2541,18.5,0.585,6.2,19.5,13,6.6,1.5,6,9.5,19.5,4.3,3.7,8,0.151,-0.3,2.7,2.4,2.8,444,869,0.511,40,115,0.348,404,754,0.536,0.534,245,303,0.809,139,448,511,116,83,197,105,262,1173
2016,Beno Udrih,PG,32,DET,39,0,218,560,16.1,0.535,1.1,10.3,5.6,35.4,1.2,0,14.9,19.7,0.8,0.5,1.3,0.111,-0.5,-2.1,-2.6,-0.1,92,197,0.467,11,32,0.344,81,165,0.491,0.495,32,34,0.941,6,51,50,143,15,0,37,29,227
2016,Tyler Ulis,PG,19,PHO,61,15,426,1123,13,0.474,1.9,7.5,4.6,30.5,2,0.4,14.1,20.3,0.3,0.4,0.7,0.029,-1.4,-2.5,-4,-0.6,184,437,0.421,21,79,0.266,163,358,0.455,0.445,55,71,0.775,20,75,83,246,54,6,77,73,444
2016,Jarrod Uthoff,PF,21,DAL,9,0,38,115,13.9,0.487,7.7,14.8,11.1,12.8,0.9,3.1,6.8,18.1,0.1,0.1,0.2,0.083,-2.1,0.7,-1.4,0,16,38,0.421,3,9,0.333,13,29,0.448,0.461,5,7,0.714,8,14,19,10,2,5,3,8,40
2016,Jonas Valanciunas,C,22,TOR,80,80,921,2066,20.1,0.601,12.4,29.1,20.8,4.4,0.9,2.6,11.7,19.5,4.9,3,7.9,0.183,-0.5,-0.1,-0.6,0.7,391,702,0.557,1,2,0.5,390,700,0.557,0.558,176,217,0.811,226,533,660,62,41,72,106,216,959
2016,Denzel Valentine,SG,21,CHI,57,0,279,976,7.3,0.492,1.2,15.6,8.3,9.3,1.5,0.6,14.2,15.4,-0.5,1.1,0.6,0.031,-2.4,-0.4,-2.8,-0.2,102,288,0.354,73,208,0.351,29,80,0.363,0.481,14,18,0.778,11,140,131,69,34,8,49,86,291
2016,Fred VanVleet,PG,20,TOR,37,0,103,294,10.5,0.443,1.5,14.6,8.1,17.5,2.9,0.6,11.1,20.6,-0.1,0.4,0.3,0.041,-3.1,-0.1,-3.2,-0.1,39,111,0.351,11,29,0.379,28,82,0.341,0.401,18,22,0.818,4,38,37,38,19,2,15,36,107
2016,Anderson Varejao,C,32,GSW,14,1,17,92,9.4,0.478,15.3,16.8,16.1,13,1.6,2.6,29.8,12.6,0,0.1,0.2,0.097,-3.2,2.5,-0.6,0,5,14,0.357,0,0,0,5,14,0.357,0.357,8,11,0.727,12,15,23,11,3,3,8,16,18
2016,Greivis Vasquez,PG,28,BRK,3,0,7,39,4.1,0.376,0,5.4,2.7,17.5,1.2,1.9,9.7,11.3,0,0,0,-0.006,-5.7,-1.8,-7.5,-0.1,2,8,0.25,1,3,0.333,1,5,0.2,0.313,2,3,0.667,0,2,2,5,1,1,1,6,7
2016,Rashad Vaughn,SG,18,MIL,41,2,136,458,7.8,0.449,1,11.3,6.2,7.4,2.1,1.9,8.1,17.2,-0.5,0.4,0,-0.005,-3.7,-1.2,-4.9,-0.3,57,156,0.365,26,81,0.321,31,75,0.413,0.449,2,5,0.4,4,45,43,25,21,11,14,32,142
2016,Noah Vonleh,PF,19,POR,74,41,314,1265,10.8,0.525,11.4,22.5,17,3.4,1.2,1.7,17.1,13.1,0.6,1.2,1.8,0.069,-3.5,-0.3,-3.9,-0.6,130,270,0.481,7,20,0.35,123,250,0.492,0.494,60,94,0.638,131,256,337,34,34,31,64,154,327
2016,Nikola Vucevic,C,24,ORL,75,55,1052,2163,19.1,0.498,8.6,31.2,19.6,16.9,1.8,2.8,9.6,24.8,0.8,3.2,4,0.088,-1.3,2.4,1.1,1.7,483,1031,0.468,23,75,0.307,460,956,0.481,0.48,107,160,0.669,176,603,678,227,86,84,117,180,1096
2016,Sasha Vujacic,SG,30,NYK,42,4,119,408,8.6,0.423,3.2,12.4,7.8,17.9,1.6,0.4,9.8,17.3,-0.1,0.2,0.1,0.014,-2.1,-2.2,-4.3,-0.2,42,136,0.309,23,74,0.311,19,62,0.306,0.393,17,24,0.708,12,47,51,57,15,2,16,38,124
2016,Dwyane Wade,SG,33,CHI,60,59,1052,1792,18.5,0.508,3.8,12.6,8.2,22.4,2.4,1.8,11.3,29.6,0.9,2.5,3.4,0.09,0.4,0.6,1,1.4,414,955,0.434,45,145,0.31,369,810,0.456,0.457,223,281,0.794,64,207,236,250,96,47,138,112,1096
2016,Dion Waiters,SG,23,MIA,46,43,700,1384,14.5,0.507,1.4,11,6.2,23.8,1.5,1.1,12.5,26.3,0.2,1.5,1.6,0.057,0,-0.8,-0.8,0.4,281,663,0.424,85,215,0.395,196,448,0.438,0.488,82,127,0.646,18,136,134,218,46,23,103,95,729
2016,Kemba Walker,PG,24,CHO,79,79,1757,2739,21.3,0.569,1.8,10.6,6.2,29.1,1.6,0.7,9.5,29.2,5.9,2.2,8.1,0.142,5.3,-1.7,3.6,3.9,643,1449,0.444,240,602,0.399,403,847,0.476,0.527,304,359,0.847,45,263,268,474,95,25,168,119,1830
2016,John Wall,PG,24,WAS,78,78,1733,2836,23.2,0.541,2.3,10.6,6.5,46.9,2.7,1.4,16.2,30.6,5.7,3,8.8,0.148,3.8,0.2,4,4.3,647,1435,0.451,89,272,0.327,558,1163,0.48,0.482,422,527,0.801,58,268,284,906,176,56,323,151,1805
2016,Taurean Waller-Prince,SF,20,ATL,59,10,322,981,9.8,0.513,2.8,14.6,8.8,8.4,2.2,2.4,15.7,17.2,-0.4,1.5,1.1,0.054,-3.8,1.5,-2.3,-0.1,114,285,0.4,33,102,0.324,81,183,0.443,0.458,74,94,0.787,25,132,137,60,48,31,61,96,335
2016,T.J. Warren,SF,21,PHO,66,59,913,2048,15.6,0.539,6.5,11.7,9,5.8,1.8,1.5,6.1,19.2,3,1.1,4.1,0.096,0.2,-0.5,-0.3,0.9,403,814,0.495,26,98,0.265,377,716,0.527,0.511,119,154,0.773,125,214,295,82,85,44,57,175,951
2016,C.J. Watson,PG,30,ORL,62,9,270,1012,9.3,0.507,1.7,8.1,4.8,16.1,2.1,0.2,14.5,14.1,0.2,0.6,0.9,0.041,-2.5,-1.1,-3.6,-0.4,96,248,0.387,32,105,0.305,64,143,0.448,0.452,57,66,0.864,16,73,77,124,48,2,47,84,281
2016,Briante Weber,PG,22,TOT,20,0,60,205,11,0.462,4.3,9.6,7,15,2.9,0.4,10.7,16.3,0,0.2,0.3,0.059,-3.2,0,-3.2,-0.1,25,60,0.417,1,10,0.1,24,50,0.48,0.425,11,16,0.688,8,18,23,23,13,1,8,16,62
2016,Briante Weber,PG,22,GSW,7,0,12,46,5.9,0.392,0,9,4.8,13.9,3.1,1.7,16.4,17.2,-0.1,0.1,0,-0.018,-6.9,0.7,-6.2,0,5,14,0.357,0,3,0,5,11,0.455,0.357,2,3,0.667,0,4,3,5,3,1,3,4,12
2016,Briante Weber,PG,22,CHO,13,0,48,159,12.5,0.483,5.5,9.7,7.6,15.4,2.8,0,8.8,16.1,0.1,0.2,0.3,0.081,-2.1,-0.2,-2.3,0,20,46,0.435,1,7,0.143,19,39,0.487,0.446,9,13,0.692,8,14,19,17,10,0,5,12,50
2016,David West,C,34,GSW,68,0,303,854,16.6,0.571,6.4,18.8,13,24.1,2.4,4.4,22,17.9,0.9,1.7,2.6,0.148,-1.7,3.9,2.2,0.9,135,252,0.536,3,8,0.375,132,244,0.541,0.542,43,56,0.768,47,156,177,165,47,55,78,105,316
2016,Russell Westbrook,PG,26,OKC,81,81,2456,2802,30.6,0.554,5.4,28.8,17.1,57.3,2.3,0.9,15.9,41.7,8.5,4.6,13.1,0.224,10.9,4.7,15.6,12.4,824,1941,0.425,200,583,0.343,624,1358,0.459,0.476,710,840,0.845,137,727,752,916,149,35,438,190,2558
2016,Okaro White,PF,22,MIA,35,0,94,471,7.5,0.507,5.8,13.5,9.6,6,1.1,1.7,15.7,10.8,0.1,0.5,0.6,0.066,-3.1,0.9,-2.1,0,33,87,0.379,12,34,0.353,21,53,0.396,0.448,20,22,0.909,25,57,71,23,11,11,18,52,98
2016,Isaiah Whitehead,PG,19,BRK,73,26,521,1643,7.5,0.487,2.1,9.7,5.9,17.7,1.2,1.7,20.3,18.2,-1.7,0.9,-0.8,-0.023,-4.3,-0.6,-4.9,-1.2,204,508,0.402,44,149,0.295,160,359,0.446,0.445,91,113,0.805,32,152,160,209,47,41,142,175,543
2016,Hassan Whiteside,C,25,MIA,77,77,1257,2513,22.6,0.579,12.8,35.3,24,3.8,1.1,5,12,22.7,4.2,5.3,9.5,0.181,-2,1.5,-0.5,0.9,542,973,0.557,0,0,0,542,973,0.557,0.557,225,358,0.628,293,795,947,62,63,184,154,226,1309
2016,Andrew Wiggins,SF,19,MIN,82,82,1856,3048,16.5,0.534,3.9,8.8,6.3,10.6,1.4,0.8,9.4,29,3.3,0.9,4.2,0.066,0.2,-2.9,-2.7,-0.6,709,1570,0.452,103,289,0.356,606,1281,0.473,0.484,412,542,0.76,103,226,286,206,92,34,187,183,1933
2016,C.J. Wilcox,SG,24,ORL,22,0,20,108,2.9,0.329,3.9,8.3,6,15.5,0.9,0.7,15.8,15.4,-0.2,0,-0.2,-0.09,-6.5,-2.2,-8.7,-0.2,8,31,0.258,3,15,0.2,5,16,0.313,0.306,2,2,1,4,8,10,13,2,1,6,8,21
